LoanRepository,getConnection,2023-03-27T19:01:47.865
LoanRepository,create,2023-03-27T19:01:47.876
Bank,addLoan,2023-03-27T19:01:47.881
Bank,normalizeLoanIndex,2023-03-27T19:01:47.881
BankService,create,2023-03-27T19:01:47.882
LoanService,create,2023-03-27T19:01:47.882
LoanRepository,getConnection,2023-03-27T19:01:47.882
LoanRepository,create,2023-03-27T19:01:47.892
Bank,addLoan,2023-03-27T19:01:47.899
Bank,normalizeLoanIndex,2023-03-27T19:01:47.900
BankService,create,2023-03-27T19:01:47.900
LoanService,create,2023-03-27T19:01:47.900
LoanRepository,getConnection,2023-03-27T19:01:47.900
LoanRepository,create,2023-03-27T19:01:47.911
Bank,checkProviders,2023-03-27T19:01:47.918
WriterFiles,writerBank,2023-03-27T19:01:47.919
Bank,removeLoan,2023-03-27T19:01:47.919
BankService,deleteLoan,2023-03-27T19:01:47.920
LoanService,delete,2023-03-27T19:01:47.920
LoanRepository,getConnection,2023-03-27T19:01:47.920
LoanRepository,delete,2023-03-27T19:01:47.940
Bank,addLoan,2023-03-27T19:01:47.946
Bank,normalizeLoanIndex,2023-03-27T19:01:47.947
BankService,create,2023-03-27T19:01:47.947
LoanService,create,2023-03-27T19:01:47.947
LoanRepository,getConnection,2023-03-27T19:01:47.947
LoanRepository,create,2023-03-27T19:01:47.958
Bank,checkProviders,2023-03-27T19:01:47.965
WriterFiles,writerBank,2023-03-27T19:01:47.966
Bank,addCard,2023-03-27T19:01:47.966
Bank,checkProviders,2023-03-27T19:01:47.967
WriterFiles,writerBank,2023-03-27T19:01:47.967
Bank,addCard,2023-03-27T19:01:47.968
BankService,create,2023-03-27T19:01:47.968
CardService,create,2023-03-27T19:01:47.969
CardRepository,getConnection,2023-03-27T19:01:47.969
CardRepository,create,2023-03-27T19:01:47.978
BankService,update,2023-03-27T19:01:47.982
CardService,update,2023-03-27T19:01:47.983
CardRepository,getConnection,2023-03-27T19:01:47.983
CardRepository,update,2023-03-27T19:01:47.992
BankAccount,addCard,2023-03-27T19:01:47.995
Bank,addCard,2023-03-27T19:01:47.996
BankService,create,2023-03-27T19:01:47.996
CardService,create,2023-03-27T19:01:47.997
CardRepository,getConnection,2023-03-27T19:01:47.997
CardRepository,create,2023-03-27T19:01:48.008
BankService,update,2023-03-27T19:01:48.013
CardService,update,2023-03-27T19:01:48.013
CardRepository,getConnection,2023-03-27T19:01:48.013
CardRepository,update,2023-03-27T19:01:48.024
BankAccount,addCard,2023-03-27T19:01:48.029
Bank,addCard,2023-03-27T19:01:48.030
BankService,create,2023-03-27T19:01:48.030
CardService,create,2023-03-27T19:01:48.030
CardRepository,getConnection,2023-03-27T19:01:48.030
CardRepository,create,2023-03-27T19:01:48.040
BankService,update,2023-03-27T19:01:48.047
CardService,update,2023-03-27T19:01:48.047
CardRepository,getConnection,2023-03-27T19:01:48.048
CardRepository,update,2023-03-27T19:01:48.058
BankAccount,addCard,2023-03-27T19:01:48.072
Bank,checkProviders,2023-03-27T19:01:48.072
WriterFiles,writerBank,2023-03-27T19:01:48.072
Bank,removeCard,2023-03-27T19:01:48.073
BankService,delete,2023-03-27T19:01:48.074
CardService,delete,2023-03-27T19:01:48.074
CardRepository,getConnection,2023-03-27T19:01:48.074
CardRepository,delete,2023-03-27T19:01:48.084
Bank,checkProviders,2023-03-27T19:01:48.095
WriterFiles,writerBank,2023-03-27T19:01:48.095
Bank,balanceCheck,2023-03-27T19:01:48.096
AccountStatement,balanceCheck,2023-03-27T19:01:48.096
Bank,balanceCheck,2023-03-27T19:01:48.096
AccountStatement,balanceCheck,2023-03-27T19:01:48.097
Bank,interBanking,2023-03-27T19:01:48.097
BankAccount,withdraw,2023-03-27T19:01:48.097
Transfer,withdraw,2023-03-27T19:01:48.098
WriterFiles,writerAccountStatement,2023-03-27T19:01:48.098
BankService,create,2023-03-27T19:01:48.099
TransactionService,create,2023-03-27T19:01:48.099
TransactionRepository,getConnection,2023-03-27T19:01:48.099
TransactionRepository,create,2023-03-27T19:01:48.109
BankService,setBalance,2023-03-27T19:01:48.114
BankAccountService,setBalance,2023-03-27T19:01:48.114
BankAccountRepository,getConnection,2023-03-27T19:01:48.114
