LoanRepository,create,2023-03-28T11:04:10.190493600
Bank,addLoan,2023-03-28T11:04:10.195487900
Bank,normalizeLoanIndex,2023-03-28T11:04:10.196496
BankService,create,2023-03-28T11:04:10.198491900
LoanService,create,2023-03-28T11:04:10.200486200
LoanRepository,getConnection,2023-03-28T11:04:10.201494100
LoanRepository,create,2023-03-28T11:04:10.212490600
Bank,addLoan,2023-03-28T11:04:10.216486300
Bank,normalizeLoanIndex,2023-03-28T11:04:10.217486100
BankService,create,2023-03-28T11:04:10.219488600
LoanService,create,2023-03-28T11:04:10.220484600
LoanRepository,getConnection,2023-03-28T11:04:10.221485400
LoanRepository,create,2023-03-28T11:04:10.231488300
Bank,checkProviders,2023-03-28T11:04:10.235497700
WriterFiles,writerBank,2023-03-28T11:04:10.237488700
Bank,removeLoan,2023-03-28T11:04:10.239486200
BankService,deleteLoan,2023-03-28T11:04:10.240483500
LoanService,delete,2023-03-28T11:04:10.241503800
LoanRepository,getConnection,2023-03-28T11:04:10.242484900
LoanRepository,delete,2023-03-28T11:04:10.255486900
Bank,addLoan,2023-03-28T11:04:10.260499800
Bank,normalizeLoanIndex,2023-03-28T11:04:10.262489100
BankService,create,2023-03-28T11:04:10.263487600
LoanService,create,2023-03-28T11:04:10.264484600
LoanRepository,getConnection,2023-03-28T11:04:10.265487700
LoanRepository,create,2023-03-28T11:04:10.275485200
Bank,checkProviders,2023-03-28T11:04:10.279484400
WriterFiles,writerBank,2023-03-28T11:04:10.280487
Bank,addCard,2023-03-28T11:04:10.282483300
Bank,checkProviders,2023-03-28T11:04:10.283484600
WriterFiles,writerBank,2023-03-28T11:04:10.284484
Bank,addCard,2023-03-28T11:04:10.286483400
BankService,create,2023-03-28T11:04:10.286483400
CardService,create,2023-03-28T11:04:10.287482800
CardRepository,getConnection,2023-03-28T11:04:10.288486400
CardRepository,create,2023-03-28T11:04:10.296488100
BankService,update,2023-03-28T11:04:10.299511800
CardService,update,2023-03-28T11:04:10.300489800
CardRepository,getConnection,2023-03-28T11:04:10.301488
CardRepository,update,2023-03-28T11:04:10.309485
BankAccount,addCard,2023-03-28T11:04:10.313487700
Bank,addCard,2023-03-28T11:04:10.314504700
BankService,create,2023-03-28T11:04:10.315505400
